,idhogar,Id,Target
2322,f559d662f,ID_7b084c3b7,4
2323,f559d662f,ID_e3985d912,4
2324,f559d662f,ID_1cf0379e0,4
2325,f67865c2b,ID_a4a807c1d,4
2326,f67865c2b,ID_fa25720af,4
2327,f67865c2b,ID_c6345f212,4
2328,f67865c2b,ID_9cf509d11,4
2329,f67865c2b,ID_5363de2cc,4
2330,f67865c2b,ID_6fbd5e642,4
2331,f67865c2b,ID_e2193a00e,4
2332,af1967bf5,ID_ce4e6f5e3,2
2333,bc10778dc,ID_5e8413792,4
2334,436ec3fc1,ID_da701c61a,4
2335,ff9343a35,ID_ac4dbecf6,4
2336,ff9343a35,ID_f6933d44c,4
2337,ff9343a35,ID_69ceea4d8,4
2338,ff9343a35,ID_3a935b2a1,4
2339,69a27e88d,ID_688b5f095,2
2340,0673a6cf3,ID_000b240d7,4
2341,0673a6cf3,ID_5d8a1649a,4
2342,971420e6f,ID_fdb533bc3,4
2343,971420e6f,ID_a017b3379,4
2344,971420e6f,ID_174aae905,4
2345,971420e6f,ID_6bf46c484,4
2346,6969c39bc,ID_34614aa7c,3
2347,6969c39bc,ID_f02bfbfe7,3
2348,6969c39bc,ID_1e2fee021,3
2349,6969c39bc,ID_b51b817a1,3
2350,6969c39bc,ID_1a82cbd98,3
2351,702880895,ID_9f48a46ac,4
2352,702880895,ID_17a9f9209,4
2353,702880895,ID_f3ab91848,4
2354,357934434,ID_ee939606a,3
2355,7fc5dc154,ID_3fe6851e5,4
2356,95fa482b8,ID_11e837834,2
2357,95fa482b8,ID_073b0b473,2
2358,95fa482b8,ID_fc3cafa48,2
2359,95fa482b8,ID_0cc0b29b2,2
2360,8dfac372f,ID_bea9c3ec4,4
2361,8dfac372f,ID_454da7e8d,4
2362,45c3a3d63,ID_b904f4e00,4
2363,45c3a3d63,ID_ad5db61b5,4
2364,45c3a3d63,ID_567aaefea,4
2365,45c3a3d63,ID_4aef5839c,4
2366,c5f218a96,ID_b36bf6aec,4
2367,c5f218a96,ID_64e97afb4,4
2368,c5f218a96,ID_9013667b3,4
2369,c5f218a96,ID_48c35c4b5,4
2370,c672764e7,ID_a21b0618c,4
2371,c672764e7,ID_0ca3dd2bd,4
2372,c672764e7,ID_ddc416a4b,4
2373,57403787d,ID_c1012b9fb,4
2374,57403787d,ID_ac1880224,4
2375,57403787d,ID_785f86745,4
2376,57403787d,ID_9261c0bda,4
2377,57403787d,ID_fa68fb258,4
2378,11ba870f8,ID_5e7605881,4
2379,11ba870f8,ID_d43c61bc9,4
2380,11ba870f8,ID_2b8c75393,4
2381,11ba870f8,ID_594591fb7,4
2382,11ba870f8,ID_526fde42b,4
2383,0592dc939,ID_225c4eb4b,4
2384,0592dc939,ID_77d0eaf97,4
2385,0592dc939,ID_dbcd9f50d,4
2386,0592dc939,ID_235c74b52,4
2387,0592dc939,ID_9ab8f9f00,4
2388,0592dc939,ID_b5a21869f,4
2389,0592dc939,ID_644bb4c52,4
2390,c9a19e08a,ID_65c7596f1,3
2391,c9a19e08a,ID_8b91820d6,3
2392,a7abf59cc,ID_cb914fc3b,4
2393,a7abf59cc,ID_48b1e8fb0,4
2394,a7abf59cc,ID_bdf3d8862,4
2395,5492ff7f2,ID_e00563c35,4
2396,60027579,ID_726ba7d34,4
2397,60027579,ID_b75d7c648,4
2398,60027579,ID_37e7b3aaa,4
2399,84147b277,ID_84ae984e7,4
2400,84147b277,ID_0395ae256,4
2401,84147b277,ID_8b949048e,4
2402,84147b277,ID_d76a84d47,4
2403,84147b277,ID_0a6f996b1,4
2404,ac5482af3,ID_aa326a919,2
2405,a18c0c0be,ID_e28448312,4
2406,a18c0c0be,ID_9a5573de1,4
2407,a18c0c0be,ID_0d714151b,4
2408,a18c0c0be,ID_e0a305a34,4
2409,a18c0c0be,ID_9b6fa0619,4
2410,a18c0c0be,ID_a78372ad8,4
2411,a18c0c0be,ID_03af32683,4
2412,a18c0c0be,ID_5ff4f1e8e,4
2413,a18c0c0be,ID_58b57d3d1,4
2414,a18c0c0be,ID_3fc88f3c3,4
2415,ef8ba2272,ID_688f6f8e1,4
2416,ef8ba2272,ID_bab500f31,4
2417,ef8ba2272,ID_14c8ce934,4
2418,ef8ba2272,ID_c3c1597e2,4
2419,ef8ba2272,ID_5149f5ffd,4
2420,ef8ba2272,ID_4705b631d,4
2421,ef8ba2272,ID_c152e039d,4
2422,698318dd7,ID_6ec7ee687,4
2423,698318dd7,ID_a1a5f5e09,4
2424,698318dd7,ID_21ff47f96,4
2425,7791243cc,ID_26c8f78e3,4
2426,7791243cc,ID_0b85dc7f5,4
2427,b9de1c057,ID_ccd75e1d3,4
2428,b9de1c057,ID_b57aa2e9f,4
2429,b9de1c057,ID_2db868f9e,4
2430,b9de1c057,ID_4e8398dd5,4
2431,b9de1c057,ID_1a4278d23,4
2432,b9de1c057,ID_8c1d4d8ff,4
2433,b9de1c057,ID_ede67705d,4
2434,76c36bad0,ID_5ffc1d324,4
2435,b6fdd6fac,ID_a82fdad5c,2
2436,4d492513a,ID_46841fa92,4
2437,4d492513a,ID_37b65a5a3,4
2438,4d492513a,ID_5f0ecbfe5,4
2439,1219d846d,ID_f4b970e27,4
2440,1219d846d,ID_f1cdf2b18,4
2441,1219d846d,ID_5cc1ea161,4
2442,1219d846d,ID_cb1b1204c,4
2443,b8618998c,ID_067d72222,4
2444,b8618998c,ID_c5631a80f,4
2445,b8618998c,ID_09a032bcd,4
2446,b8618998c,ID_af2d1cd53,4
2447,b8618998c,ID_e9a778fb3,4
2448,b8618998c,ID_eb266ab0d,4
2449,b8618998c,ID_57c134bb3,4
2450,47721e5bf,ID_96a58d8bf,2
2451,47721e5bf,ID_6824fd1e9,2
2452,f9ddb6edf,ID_ef5ba3988,4
2453,b520c9c4c,ID_a4005dd3c,4
2454,b520c9c4c,ID_68456fa2f,4
2455,b520c9c4c,ID_7815372ab,4
2456,c9bce3388,ID_6a29165b9,4
2457,c9bce3388,ID_17fafa202,4
2458,c9bce3388,ID_a0e526c10,4
2459,c9bce3388,ID_ac3889fba,4
2460,c9bce3388,ID_ad4301d6d,4
2461,70c6cff30,ID_83d18a238,4
2462,70c6cff30,ID_d84135516,4
2463,70c6cff30,ID_fca4774b0,4
2464,8dcbd672c,ID_5e05f1f28,4
2465,8dcbd672c,ID_296482501,4
2466,8dcbd672c,ID_1e32d5b8d,4
2467,fd8a6d014,ID_8611b82fd,1
2468,fd8a6d014,ID_735924181,1
2469,fd8a6d014,ID_4abf9fda7,1
2470,fd8a6d014,ID_0162aa0ab,1
2471,fd8a6d014,ID_0edfb31d9,1
2472,fd8a6d014,ID_126c8bc2a,1
2473,fd8a6d014,ID_8c48580ed,1
2474,fd8a6d014,ID_9d13008e7,1
2475,fd8a6d014,ID_6afdf7943,1
2476,fd8a6d014,ID_bbecc0baf,1
2477,fd8a6d014,ID_0805cd6ef,1
2478,fd8a6d014,ID_ea0fdb215,1
2479,fd8a6d014,ID_3e84b332c,1
2480,a711554b0,ID_7b0b12431,4
2481,a711554b0,ID_afdbbcd99,4
2482,a711554b0,ID_fd76d0027,4
2483,0e0b899cb,ID_d87c33f83,4
2484,0e0b899cb,ID_e8ac8a62e,4
2485,0e0b899cb,ID_866e2267c,4
2486,0e0b899cb,ID_b3241900a,4
2487,713d63586,ID_2739d9a7d,4
2488,713d63586,ID_bf63526c6,4
2489,713d63586,ID_8657e1d4e,4
2490,713d63586,ID_ce88fb814,4
2491,4885fbef1,ID_0cffa3d12,3
2492,ac1cf1b12,ID_db43e7bc1,4
2493,ac1cf1b12,ID_983e1c22b,4
2494,f33a63d2e,ID_e5764edd9,4
2495,f33a63d2e,ID_9342d2d9f,4
2496,f33a63d2e,ID_53468bfc1,4
2497,f33a63d2e,ID_bfbf8338c,4
2498,f33a63d2e,ID_3752f2721,4
2499,f33a63d2e,ID_15fbc8039,4
2500,c68d5276f,ID_f68a5731c,4
2501,c68d5276f,ID_401255345,4
2502,c68d5276f,ID_1acc3b9db,4
2503,c68d5276f,ID_3bceb8df3,4
2504,c68d5276f,ID_97569d8e2,4
2505,39fc3fc6f,ID_90f0db8b9,3
2506,39fc3fc6f,ID_70d0baefe,3
2507,abede0d0a,ID_fa16fc3f8,4
2508,abede0d0a,ID_801cc7c56,4
2509,abede0d0a,ID_44c6b9690,4
2510,abede0d0a,ID_bb09c3c8e,4
2511,abede0d0a,ID_90e2de13a,4
2512,0369a5d78,ID_ae1cb42a1,4
2513,0369a5d78,ID_bb7fcab9c,4
2514,0369a5d78,ID_f012e4242,4
2515,f92cc1ebe,ID_0688a3a83,2
2516,f92cc1ebe,ID_4aff5aa1b,2
2517,f92cc1ebe,ID_693220490,2
2518,bbed86e18,ID_5decd81b8,2
2519,0de07ca9a,ID_ed245e3e9,4
2520,b5ef58310,ID_82bd65d3c,4
2521,7534b04c6,ID_25356dca0,4
2522,8dae8c2c8,ID_a991192cc,4
2523,8dae8c2c8,ID_91c707e87,4
2524,8dae8c2c8,ID_4a85a48b4,4
2525,8dae8c2c8,ID_3161e947d,4
2526,8dae8c2c8,ID_0d8e88174,4
2527,f29067293,ID_a7e0da9f3,3
2528,f29067293,ID_80329d9ce,3
2529,f29067293,ID_d119c32be,3
2530,6824a496c,ID_7f3c2793b,4
2531,6824a496c,ID_f48ab70c1,4
2532,6824a496c,ID_eb3710c00,4
2533,09d9f0be5,ID_99ce783db,4
2534,146bf0547,ID_4afdcf092,3
2535,146bf0547,ID_728c35766,3
2536,146bf0547,ID_18cc3f08d,3
2537,146bf0547,ID_240e80c7b,3
2538,ceb4d2077,ID_7dce915ff,4
2539,ceb4d2077,ID_5dafd7a19,4
2540,11f78fc33,ID_3a8520feb,3
2541,11f78fc33,ID_165efcb44,3
2542,11f78fc33,ID_18dc45e67,3
2543,11f78fc33,ID_8dc0c6e49,3
2544,11f78fc33,ID_320fb3020,3
2545,11f78fc33,ID_d520240c6,3
2546,ed1c9c529,ID_69fb38356,2
2547,ed1c9c529,ID_f86f9d6e3,2
2548,ed1c9c529,ID_3a98b97fa,2
2549,ed1c9c529,ID_afad59ff7,2
2550,ed1c9c529,ID_809afc3f2,2
2551,5cfbaff29,ID_3edaf1b14,4
2552,5cfbaff29,ID_94292ce62,4
2553,54d11c1b4,ID_e71631816,4
2554,54d11c1b4,ID_d6942f2ed,4
2555,54d11c1b4,ID_ae5e0b5c7,4
2556,ad76bdf00,ID_6df0785f5,4
2557,ad76bdf00,ID_8b01fa06b,4
2558,ad76bdf00,ID_fd1e9ee32,4
2559,6e4401db9,ID_695a29d5c,4
2560,6e4401db9,ID_831bfa5c2,4
2561,6e4401db9,ID_1653a0814,4
2562,6e4401db9,ID_ad592906e,4
2563,dad71b5e5,ID_fb98d84da,4
2564,dad71b5e5,ID_a018a69eb,4
2565,dad71b5e5,ID_97051753e,4
2566,eab863e78,ID_d8ba76fe8,4
2567,eab863e78,ID_4be9d7086,4
2568,eab863e78,ID_624058c13,4
2569,eab863e78,ID_9b8ab41e0,4
2570,eab863e78,ID_a01699999,4
2571,e3c3a9fe1,ID_de13f0462,4
2572,e3c3a9fe1,ID_77a07cd1e,4
2573,e3c3a9fe1,ID_02e5746c8,4
2574,e3c3a9fe1,ID_d3803ba0d,4
2575,d976051b6,ID_dfaec6da1,2
2576,d976051b6,ID_05b53cc21,2
2577,d976051b6,ID_27ba312f3,2
2578,d976051b6,ID_8f8f641fe,2
2579,d976051b6,ID_9a0a53594,2
2580,312385d34,ID_b779a9f96,2
2581,312385d34,ID_037c60bcc,2
2582,312385d34,ID_550f1ce7f,2
2583,312385d34,ID_ce6ef74eb,2
2584,50cf5606b,ID_90070322b,4
2585,50cf5606b,ID_f3a662934,4
2586,edc07c20c,ID_f846db38d,4
2587,46d1b1e3f,ID_e04ed4ffd,4
2588,15c6293ed,ID_6a5578118,4
2589,15c6293ed,ID_f7f4eac3f,4
2590,15c6293ed,ID_43044e432,4
2591,15c6293ed,ID_b5b8af8f0,4
2592,e7a5ae0df,ID_4927565ae,4
2593,e7a5ae0df,ID_84c120e27,4
2594,e7a5ae0df,ID_f88f04e04,4
2595,e7a5ae0df,ID_4c2cdca45,4
2596,8877f68f4,ID_5599bc66c,4
2597,8877f68f4,ID_437c3cd20,4
2598,8877f68f4,ID_0e5607f83,4
2599,8877f68f4,ID_bc118f90c,4
2600,ba4361cc9,ID_d7984b8ae,4
2601,ba4361cc9,ID_4f1956ee7,4
2602,5d1ae159e,ID_b3cae0c8f,4
2603,5d1ae159e,ID_35ab6a10d,4
2604,d38726dc1,ID_d480084e1,3
2605,d38726dc1,ID_c60fd0179,3
2606,d38726dc1,ID_29308c104,3
2607,d38726dc1,ID_fd8a3863a,3
2608,8de780566,ID_39d97d155,1
2609,8de780566,ID_659a4db79,1
2610,0c1ad9841,ID_5f4ad6b7e,3
2611,0c1ad9841,ID_7f4b005c5,3
2612,0c1ad9841,ID_bc189b2b8,3
2613,0c1ad9841,ID_d5aaf5631,3
2614,0c1ad9841,ID_7cdd89568,3
2615,09bf46466,ID_4d6a67ba2,3
2616,09bf46466,ID_32983eb91,3
2617,09bf46466,ID_7921733ce,3
2618,be05d5e92,ID_de0a8ff6f,3
2619,be05d5e92,ID_23b207c29,3
2620,be05d5e92,ID_f9cd9736a,3
2621,a76ce3a89,ID_9e5c8d012,4
2622,d326ff2f0,ID_75a1eb2a0,4
2623,d326ff2f0,ID_cab36876a,4
2624,d326ff2f0,ID_81b73e995,4
2625,d326ff2f0,ID_dfbba6226,4
2626,b7e81e326,ID_ad33ba68d,4
2627,b7e81e326,ID_1203e8b59,4
2628,b7e81e326,ID_66482c811,4
2629,b7e81e326,ID_c88c1a043,4
2630,b78e77119,ID_8f8099bbb,4
2631,b78e77119,ID_77d8d18cd,4
2632,b78e77119,ID_97176dcc4,4
2633,b78e77119,ID_6e2bc0523,4
2634,4d3ddabc9,ID_97208d5d3,4
2635,4d3ddabc9,ID_0fe7bafe4,4
2636,4d3ddabc9,ID_cb94e78e3,4
2637,6b35cdcf0,ID_c6b9bcdd5,4
2638,6b35cdcf0,ID_09b567082,4
2639,6b35cdcf0,ID_252e4d256,4
2640,6b35cdcf0,ID_058449178,4
2641,6b35cdcf0,ID_42de52c3c,4
2642,6b35cdcf0,ID_20d8b7f0f,4
2643,6b35cdcf0,ID_2a1ede8ef,4
2644,6b35cdcf0,ID_be3dab817,4
2645,6b35cdcf0,ID_533c43013,4
2646,6b35cdcf0,ID_29455cd48,4
2647,6b35cdcf0,ID_8dce81896,4
2648,e57b6ab84,ID_862fb1dce,4
2649,e57b6ab84,ID_7a272c598,4
2650,e57b6ab84,ID_5c7615960,4
2651,e57b6ab84,ID_9b80a5d5c,4
2652,791207bc5,ID_efe0c4a97,2
2653,791207bc5,ID_401f4bd1f,2
2654,791207bc5,ID_ad2dec745,2
2655,791207bc5,ID_e85fc4663,2
2656,b4a8c4319,ID_e57bad9cb,4
2657,b4a8c4319,ID_23b458e60,4
2658,b4a8c4319,ID_a4dc0ae2f,4
2659,e23e4e82d,ID_6565cdb6b,4
2660,e23e4e82d,ID_bdbe15dff,4
2661,e23e4e82d,ID_124147157,4
2662,e23e4e82d,ID_d9766b86d,4
2663,e23e4e82d,ID_de46615da,4
2664,e23e4e82d,ID_f7ee466a3,4
2665,7111f63cb,ID_818582036,4
2666,7111f63cb,ID_7b34045fe,4
2667,dcf18baab,ID_d79548ae2,4
2668,dcf18baab,ID_252acebc6,4
2669,dcf18baab,ID_728725f32,4
2670,dcf18baab,ID_a4ca5af9f,4
2671,eb9891529,ID_640554145,2
2672,eb9891529,ID_78c316c8d,2
2673,eb9891529,ID_abdc72ddc,2
2674,eb9891529,ID_55cff9be7,2
2675,86a6d2dfb,ID_299064d93,4
2676,fd89cbc8b,ID_dc58f7993,4
2677,fd69ffc71,ID_20fdcd395,2
2678,fd69ffc71,ID_79420bc97,2
2679,fd69ffc71,ID_9c2036d5d,2
2680,65b015f02,ID_cd4baf1ca,4
2681,65b015f02,ID_ab0208709,4
2682,22fab3740,ID_c79bc6436,4
2683,22fab3740,ID_21ca3702f,4
2684,184298b4b,ID_ee9c3ec73,4
2685,184298b4b,ID_8e027d9d7,4
2686,1c061afbd,ID_9346d89ab,4
2687,a084df613,ID_c5682796d,3
2688,169911ed1,ID_6d17d36c8,4
2689,169911ed1,ID_2e19724e8,4
2690,169911ed1,ID_6c2c4c2d7,4
2691,169911ed1,ID_e71530d31,4
2692,169911ed1,ID_cf4e3f076,4
2693,169911ed1,ID_e453a37ec,4
2694,cee0f3318,ID_43dc4b8db,4
2695,54ac7b187,ID_402fe798e,4
2696,54ac7b187,ID_55494c745,4
2697,6b13e8ac3,ID_e6ccf0d66,4
2698,6b13e8ac3,ID_81ad8e8c2,4
2699,21f4ce7c5,ID_cc56180b1,4
2700,29d29bc09,ID_c0bc9f0cf,4
2701,29d29bc09,ID_d360668be,4
2702,29d29bc09,ID_d530b3703,4
2703,29d29bc09,ID_ad497bc06,4
2704,5c874df79,ID_792875ac6,4
2705,5c874df79,ID_54323c0d6,4
2706,5c874df79,ID_0faefcf6b,4
2707,5c874df79,ID_e7191eab7,4
2708,b22e4cd48,ID_7e3aa90fc,4
2709,b22e4cd48,ID_f80b69778,4
2710,b22e4cd48,ID_3855d2ea6,4
2711,ae81205ac,ID_e442fe415,4
2712,ae81205ac,ID_42355969d,4
2713,ae81205ac,ID_a7ea5a908,4
2714,ab3835eff,ID_9679d2bc3,4
2715,ab3835eff,ID_134a02e44,4
2716,ab3835eff,ID_b4276a473,4
2717,035bb4b72,ID_2c640e4a8,4
2718,035bb4b72,ID_953660767,4
2719,035bb4b72,ID_dae66b16a,4
2720,035bb4b72,ID_d9a80e857,4
2721,035bb4b72,ID_c3a81afb7,4
2722,035bb4b72,ID_e75e4839f,4
2723,ad25a11a6,ID_b2bbaf3b5,4
2724,ad25a11a6,ID_e79e17428,4
2725,ad25a11a6,ID_6de35f862,4
2726,ad25a11a6,ID_769215b79,4
2727,ad25a11a6,ID_d1a4752a1,4
2728,bc51dceb5,ID_8b8131b09,4
2729,bc51dceb5,ID_0d614a6ae,4
2730,4a58b28d9,ID_ee851e915,3
2731,4a58b28d9,ID_b480e2850,3
2732,2f0b0d670,ID_249c853e8,4
2733,2f0b0d670,ID_109c11ec7,4
2734,2f0b0d670,ID_621ca7588,4
2735,2f0b0d670,ID_51645eb24,4
2736,2f0b0d670,ID_a0d209603,4
2737,0ddef6fe0,ID_a544eaea2,4
2738,0ddef6fe0,ID_627d0b5d8,4
2739,fb5f0ae6c,ID_3086f1c10,3
2740,fb5f0ae6c,ID_1a56f1fdb,3
2741,fb5f0ae6c,ID_6237ea146,3
2742,fb5f0ae6c,ID_3d1e063e3,3
2743,3fe0d816a,ID_2c3d365c1,4
2744,3fe0d816a,ID_6b35bb60e,4
2745,3fe0d816a,ID_3e77c20af,4
2746,bf9e5501b,ID_196320150,1
2747,bf9e5501b,ID_4a49126fc,1
2748,bf9e5501b,ID_b10499b87,1
2749,bf9e5501b,ID_8a4c766e6,1
2750,bf9e5501b,ID_0f1d4d11e,1
2751,051f67b16,ID_f44022bca,3
2752,051f67b16,ID_fcd8aed01,3
2753,051f67b16,ID_d43697f10,3
2754,051f67b16,ID_7208f77ef,3
2755,3a3346eff,ID_2a535cb9d,2
2756,ea86330e8,ID_afcdc0738,4
2757,ea86330e8,ID_6b9a04176,4
2758,ea86330e8,ID_8b4e8ecd3,4
2759,09cc036c4,ID_47a177702,4
2760,09cc036c4,ID_a5a03841a,4
2761,cc658ff3f,ID_c6ebf2eb3,4
2762,cc658ff3f,ID_3aa0eb39a,4
2763,cc658ff3f,ID_fb18eaa05,4
2764,cc658ff3f,ID_add1c87d0,4
2765,2a0fd5a7f,ID_68812b4fd,4
2766,2a0fd5a7f,ID_4cdb0c3c8,4
2767,63f3a0d4f,ID_bb5ef1ab2,3
2768,63f3a0d4f,ID_adb8dd94b,3
2769,63f3a0d4f,ID_7f0401f61,3
2770,63f3a0d4f,ID_5e6a0ee94,3
2771,95ac7f0d9,ID_7ab6edbb8,4
2772,95ac7f0d9,ID_d7cc9395f,4
2773,bd553d141,ID_0b15fd0ba,4
2774,bd553d141,ID_b0e6b0012,4
2775,bd553d141,ID_55a9d9c01,4
2776,f78b21d0c,ID_a9f82cba8,4
2777,ab6e302a9,ID_c04f06d26,4
2778,ab6e302a9,ID_cda366f20,4
2779,ab6e302a9,ID_25f6c753d,4
2780,7e2160512,ID_f7d98961c,3
2781,7e2160512,ID_28e20df96,3
2782,7e2160512,ID_a7f3a22a8,3
2783,7e2160512,ID_b4439247f,3
2784,a8373b1fc,ID_eff8e3eb8,2
2785,a8373b1fc,ID_810015ed1,2
2786,a8373b1fc,ID_b6316d0c5,2
2787,a8373b1fc,ID_1686e0812,2
2788,5da82c356,ID_348bf51bb,1
2789,5da82c356,ID_e2c94b6e9,1
2790,5da82c356,ID_54182ca7c,1
2791,5da82c356,ID_7eb5d2687,1
2792,5da82c356,ID_f1e1b1033,1
2793,62f3d524a,ID_af1bc7aea,3
2794,62f3d524a,ID_3cd99ccd9,3
2795,62f3d524a,ID_63ec32b50,3
2796,62f3d524a,ID_141b4e4c2,3
2797,e2e3650fd,ID_a2f0d3e9e,4
2798,e2e3650fd,ID_d13afb55d,4
2799,e2e3650fd,ID_8113f0d15,4
2800,e2e3650fd,ID_aba946318,4
2801,8957f65c0,ID_bf4751bc1,3
2802,8957f65c0,ID_4cb71292a,3
2803,8957f65c0,ID_f136020d7,3
2804,04a8915f6,ID_1373d44c0,4
2805,04a8915f6,ID_c7563099d,4
2806,04a8915f6,ID_f3c2834c2,4
2807,04a8915f6,ID_35e557fbf,4
2808,04a8915f6,ID_facf05eab,4
2809,04a8915f6,ID_c29d54605,4
2810,f1add03a5,ID_3cce6a3d6,4
2811,f1add03a5,ID_99a8e8d76,4
2812,f1add03a5,ID_d58746535,4
2813,f1add03a5,ID_cb69015f9,4
2814,03b23f2b1,ID_159b758d7,4
2815,03b23f2b1,ID_e15ee7e1b,4
2816,03b23f2b1,ID_dae3465bd,4
2817,03b23f2b1,ID_901295a2d,4
2818,baacfb3d1,ID_76ecd21a1,4
2819,baacfb3d1,ID_b7a15f2a9,4
2820,baacfb3d1,ID_9f2a4bcce,4
2821,baacfb3d1,ID_3a47db99d,4
2822,baacfb3d1,ID_18e2782ee,4
2823,baacfb3d1,ID_a0b5f0eed,4
2824,78a36d1f4,ID_60783a83c,4
2825,78a36d1f4,ID_8a23fd3c6,4
2826,4a571bac0,ID_ab864599c,4
2827,4a571bac0,ID_010c72f02,4
2828,4a571bac0,ID_38b8219b2,4
2829,4559a5af0,ID_e5ee8c82f,4
2830,4559a5af0,ID_9ac731b14,4
2831,4559a5af0,ID_763f8fe13,4
2832,40e35dc44,ID_e2df267b5,2
2833,40e35dc44,ID_4c22a0081,2
2834,40e35dc44,ID_1b9f2936a,2
2835,40e35dc44,ID_3012e8869,2
2836,40e35dc44,ID_8997f8484,2
2837,bddf1da06,ID_c51c60542,4
2838,bddf1da06,ID_d51b0f53e,4
2839,3b11218b7,ID_2b15772d0,2
2840,08039fb0e,ID_b0b0a3fcb,4
2841,08039fb0e,ID_9647b8db3,4
2842,08039fb0e,ID_e8705c211,4
2843,08039fb0e,ID_e7482e964,4
2844,08039fb0e,ID_cec034464,4
2845,08039fb0e,ID_5130d9467,4
2846,9d904f162,ID_9fdee63f3,2
2847,e913b320f,ID_798cd9b5b,4
2848,e913b320f,ID_5a25d8552,4
2849,04d0d0d8f,ID_96ee97f1d,3
2850,04d0d0d8f,ID_6920d16e6,3
2851,04d0d0d8f,ID_287853262,3
2852,04d0d0d8f,ID_7ad17875f,3
2853,b33aa4068,ID_8ccb845fd,2
2854,b33aa4068,ID_a2195c0f5,2
2855,8d5db7251,ID_ff75f7267,3
2856,8d5db7251,ID_46154ebba,3
2857,8d5db7251,ID_7de507ff5,3
2858,8d5db7251,ID_d4a55748b,3
2859,8d5db7251,ID_e07c64bc8,3
2860,d0331e429,ID_9b8441f93,4
2861,d0331e429,ID_ade7fd6c4,4
2862,cecd50c5d,ID_0944885f5,4
2863,cecd50c5d,ID_6f094c356,4
2864,419b02bb6,ID_d373e33cb,4
2865,419b02bb6,ID_b935e88cc,4
2866,419b02bb6,ID_abf84fc3b,4
2867,419b02bb6,ID_de53e1c61,4
2868,6af6862a3,ID_8f6ae5ca3,4
2869,6af6862a3,ID_bf119766e,4
2870,21189c26e,ID_a8f1bd314,4
2871,8f02cbb48,ID_88408c00c,1
2872,8f02cbb48,ID_ef00cb338,1
2873,8f02cbb48,ID_2ffbd2d39,1
2874,8f02cbb48,ID_00b7179b8,1
2875,917ba56ab,ID_645305075,4
2876,917ba56ab,ID_538dfbc83,4
2877,917ba56ab,ID_a7b9e0830,4
2878,917ba56ab,ID_4ee93a1cc,4
2879,a6cbd415c,ID_765a48fe0,3
2880,a6cbd415c,ID_e644d8180,3
2881,a6cbd415c,ID_9e576bdc6,3
2882,82ece956d,ID_14996f929,3
2883,82ece956d,ID_2204c30e5,3
2884,82ece956d,ID_1729984f3,3
2885,a68772e9f,ID_9956b9d20,2
2886,a68772e9f,ID_f187f70b8,2
2887,a68772e9f,ID_6ecba7dad,2
2888,497c8e4c0,ID_109efbe4f,2
2889,497c8e4c0,ID_2680bd217,2
2890,497c8e4c0,ID_f9a06f08c,2
2891,6695d4068,ID_e234f0287,3
2892,6695d4068,ID_3ec2f99a4,3
2893,a1cbaf99b,ID_8e04c5b83,4
2894,a1cbaf99b,ID_1556738be,4
2895,a1cbaf99b,ID_759d4fb3c,4
2896,a1cbaf99b,ID_8dcfe891c,4
2897,a1cbaf99b,ID_90b652add,4
2898,3659d839d,ID_65e777330,3
2899,7409833f2,ID_4298b4de5,4
2900,7409833f2,ID_1c111291e,4
2901,7409833f2,ID_4ff36c9ee,4
2902,7409833f2,ID_68e1ce52f,4
2903,827419073,ID_0d2aabd00,4
2904,827419073,ID_7cd19ef11,4
2905,827419073,ID_bba68af35,4
2906,827419073,ID_e2b3fbdde,4
2907,827419073,ID_e1320dc6d,4
2908,827419073,ID_a144f8fbd,4
2909,3c893ff13,ID_2f0e608d6,4
2910,3c893ff13,ID_282eed3a8,4
2911,06089482a,ID_ee56a6e70,2
2912,06089482a,ID_281f578d2,2
2913,3ff121ee9,ID_4a6255ab3,2
2914,3ff121ee9,ID_074ed119c,2
2915,3ff121ee9,ID_34e68fde7,2
2916,b6e47dbd9,ID_09f641551,4
2917,b6e47dbd9,ID_e67cdfaf5,4
2918,b6e47dbd9,ID_98b8bc853,4
2919,692454110,ID_52ac6dc4a,4
2920,692454110,ID_a291024bd,4
2921,9219dd7c7,ID_0cd4d3063,2
2922,9219dd7c7,ID_a4cf3f525,2
2923,9219dd7c7,ID_5a19a740a,2
2924,9219dd7c7,ID_c9b1a5c08,2
2925,e3a678fac,ID_3a11f92af,4
2926,e3a678fac,ID_f2f40b9d9,4
2927,e3a678fac,ID_f121daf45,4
2928,e3a678fac,ID_fe2da730b,4
2929,e3a678fac,ID_ddbe3634e,4
2930,e3a678fac,ID_d7e19e17c,4
2931,e3a678fac,ID_898d21e90,4
2932,e537b8fa2,ID_b042af6cb,1
2933,e537b8fa2,ID_b3b624a19,1
2934,e537b8fa2,ID_5adcbb247,1
2935,824a38567,ID_7c6cc00dc,3
2936,bb7a012c0,ID_273a33612,4
2937,bb7a012c0,ID_62b3b077d,4
2938,e7017362f,ID_ca31955a3,3
2939,e7017362f,ID_34e3c652b,3
2940,e7017362f,ID_db9a12ebf,3
2941,9d5c687e6,ID_1133b1580,2
2942,9d5c687e6,ID_e9e592eed,2
2943,9d5c687e6,ID_5b06186ca,2
2944,9d5c687e6,ID_db11c067c,2
2945,7d28ce706,ID_d579c5956,4
